"Order"	"PID"	"Parcel.ID"	"MS.SubClass"	"MS.Zoning"	"Lot.Frontage"	"Lot.Area"	"Street"	"Alley"	"Lot.Shape"	"Land.Contour"	"Utilities"	"Lot.Config"	"Land.Slope"	"Neighborhood"	"Condition.1"	"Condition.2"	"Bldg.Type"	"House.Style"	"Overall.Qual"	"Overall.Cond"	"Year.Built"	"Year.Remod.Add"	"Roof.Style"	"Roof.Matl"	"Exterior.1st"	"Exterior.2nd"	"Mas.Vnr.Type"	"Mas.Vnr.Area"	"Exter.Qual"	"Exter.Cond"	"Foundation"	"Bsmt.Qual"	"Bsmt.Cond"	"Bsmt.Exposure"	"BsmtFin.Type.1"	"BsmtFin.SF.1"	"BsmtFin.Type.2"	"BsmtFin.SF.2"	"Bsmt.Unf.SF"	"Total.Bsmt.SF"	"Heating"	"Heating.QC"	"Central.Air"	"Electrical"	"X1st.Flr.SF"	"X2nd.Flr.SF"	"Low.Qual.Fin.SF"	"Gr.Liv.Area"	"Bsmt.Full.Bath"	"Bsmt.Half.Bath"	"Full.Bath"	"Half.Bath"	"Bedroom.AbvGr"	"Kitchen.AbvGr"	"Kitchen.Qual"	"TotRms.AbvGrd"	"Functional"	"Fireplaces"	"Fireplace.Qu"	"Garage.Type"	"Garage.Yr.Blt"	"Garage.Finish"	"Garage.Cars"	"Garage.Area"	"Garage.Qual"	"Garage.Cond"	"Paved.Drive"	"Wood.Deck.SF"	"Open.Porch.SF"	"Enclosed.Porch"	"X3Ssn.Porch"	"Screen.Porch"	"Pool.Area"	"Pool.QC"	"Fence"	"Misc.Feature"	"Misc.Val"	"Mo.Sold"	"Yr.Sold"	"Sale.Type"	"Sale.Condition"	"SalePrice"
417	527455080	527455080	160	"RL"	24	2364	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NPkVill"	"Norm"	"Norm"	"TwnhsE"	"2Story"	6	5	1978	1978	"Gable"	"CompShg"	"Plywood"	"Brk Cmn"	"None"	0	"Gd"	"TA"	"CBlock"	"Gd"	"TA"	"No"	"ALQ"	279	"Unf"	0	576	855	"GasA"	"TA"	"Y"	"SBrkr"	855	601	0	1456	0	0	2	1	3	1	"TA"	6	"Typ"	1	"TA"	"Attchd"	1978	"Fin"	2	440	"TA"	"TA"	"Y"	147	0	0	0	0	0	NA	NA	NA	0	4	2009	"WD "	"Normal"	138000
465	528218090	528218090	60	"RL"	63	10928	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Gilbert"	"RRAn"	"Norm"	"1Fam"	"2Story"	7	5	2005	2005	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"Gd"	"No"	"Unf"	0	"Unf"	0	728	728	"GasA"	"Ex"	"Y"	"SBrkr"	728	728	0	1456	0	0	2	1	3	1	"Gd"	8	"Typ"	1	"Gd"	"Attchd"	2005	"Fin"	2	390	"TA"	"TA"	"Y"	100	0	0	0	0	0	NA	NA	NA	0	6	2009	"WD "	"Normal"	184000
1048	527453160	527453160	160	"RL"	24	2308	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"FR2"	"Gtl"	"NPkVill"	"Norm"	"Norm"	"TwnhsE"	"2Story"	6	6	1975	1975	"Gable"	"CompShg"	"Plywood"	"Brk Cmn"	"None"	0	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"No"	"ALQ"	286	"LwQ"	294	275	855	"GasA"	"Gd"	"Y"	"SBrkr"	855	601	0	1456	0	0	2	1	4	1	"TA"	7	"Typ"	0	NA	"Attchd"	1975	"RFn"	2	460	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	5	2008	"WD "	"Normal"	143000
255	906425045	906425045	50	"RL"	82	14235	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"SawyerW"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	6	8	1900	1993	"Gable"	"CompShg"	"Wd Sdng"	"Plywood"	"None"	0	"TA"	"TA"	"PConc"	"Fa"	"Gd"	"No"	"Unf"	0	"Unf"	0	676	676	"GasA"	"TA"	"Y"	"SBrkr"	831	614	0	1445	0	0	2	0	3	1	"TA"	6	"Typ"	0	NA	"Detchd"	1957	"Unf"	2	484	"TA"	"TA"	"N"	0	59	0	0	0	0	NA	NA	NA	0	3	2010	"WD "	"Normal"	138500
1503	908201120	908201120	90	"RL"	92	12108	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Edwards"	"Norm"	"Norm"	"Duplex"	"1Story"	4	4	1955	1955	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	270	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"ALQ"	133	"Unf"	0	1307	1440	"GasA"	"TA"	"N"	"FuseF"	1440	0	0	1440	0	0	2	0	4	2	"Fa"	8	"Typ"	0	NA	NA	NA	NA	0	0	NA	NA	"Y"	0	0	0	0	0	0	NA	NA	NA	0	9	2008	"WD "	"Normal"	118000
2007	903204030	903204030	50	"RM"	55	8674	"Pave"	NA	"Reg"	"HLS"	"AllPub"	"Inside"	"Gtl"	"BrkSide"	"RRNn"	"Artery"	"1Fam"	"1.5Fin"	5	6	1950	1950	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"TA"	"TA"	"CBlock"	"Fa"	"TA"	"No"	"Rec"	910	"Unf"	0	0	910	"GasA"	"TA"	"Y"	"SBrkr"	910	525	0	1435	1	0	1	0	3	1	"TA"	6	"Typ"	0	NA	"Detchd"	1950	"Unf"	1	308	"TA"	"TA"	"Y"	0	33	0	0	0	0	NA	NA	NA	0	3	2007	"WD "	"Normal"	128250
343	526351100	526351100	20	"RL"	85	10200	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	6	5	1974	1974	"Hip"	"CompShg"	"Plywood"	"Plywood"	"BrkFace"	440	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"LwQ"	844	"Unf"	0	590	1434	"GasA"	"TA"	"Y"	"SBrkr"	1434	0	0	1434	1	0	2	0	4	1	"TA"	7	"Typ"	1	"Gd"	"Attchd"	1974	"RFn"	2	528	"TA"	"TA"	"Y"	80	21	0	0	0	0	NA	NA	NA	0	6	2009	"WD "	"Normal"	157000
324	923202105	923202105	20	"RL"	93	10114	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Mitchel"	"Norm"	"Norm"	"1Fam"	"1Story"	5	5	2004	2005	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"TA"	"PConc"	"Ex"	"TA"	"Av"	"Unf"	0	"Unf"	0	1430	1430	"GasA"	"Ex"	"Y"	"SBrkr"	1430	0	0	1430	0	0	2	0	3	1	"Gd"	7	"Typ"	0	NA	"Attchd"	2004	"RFn"	2	624	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	3	2010	"WD "	"Normal"	173500
2772	907131070	907131070	20	"RL"	NA	8685	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"CulDSac"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	1998	1998	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"TA"	"PConc"	"Gd"	"TA"	"Mn"	"GLQ"	846	"Unf"	0	579	1425	"GasA"	"Ex"	"Y"	"SBrkr"	1425	0	0	1425	1	0	2	0	3	1	"TA"	5	"Typ"	0	NA	"Attchd"	1998	"RFn"	2	591	"TA"	"TA"	"Y"	0	130	0	0	0	0	NA	NA	NA	0	5	2006	"WD "	"Normal"	193000
2364	527427210	527427210	120	"RH"	26	8773	"Pave"	NA	"IR2"	"Lvl"	"AllPub"	"FR2"	"Gtl"	"NAmes"	"Norm"	"Norm"	"TwnhsE"	"1Story"	6	5	2002	2002	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	951	"Unf"	0	536	1487	"GasA"	"Ex"	"Y"	"SBrkr"	1419	0	0	1419	1	0	2	0	2	1	"Gd"	4	"Typ"	0	NA	"Attchd"	2002	"Fin"	2	543	"TA"	"TA"	"Y"	196	68	0	0	0	0	NA	NA	NA	0	9	2006	"WD "	"Normal"	190000
1435	907175080	907175080	20	"RL"	NA	8696	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	7	5	1997	1998	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	150	"TA"	"TA"	"PConc"	"Gd"	"TA"	"Gd"	"GLQ"	1308	"Unf"	0	110	1418	"GasA"	"Ex"	"Y"	"SBrkr"	1418	0	0	1418	1	0	2	0	3	1	"Gd"	5	"Typ"	1	"TA"	"Attchd"	1997	"RFn"	2	558	"TA"	"TA"	"Y"	208	110	0	0	0	0	NA	NA	NA	0	5	2008	"WD "	"Normal"	226001
463	528188020	528188020	120	"RL"	48	3480	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NridgHt"	"Norm"	"Norm"	"TwnhsE"	"1Story"	7	5	2003	2003	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	163	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	1405	1405	"GasA"	"Ex"	"Y"	"SBrkr"	1405	0	0	1405	0	0	2	0	2	1	"Gd"	6	"Typ"	1	"TA"	"Attchd"	2003	"RFn"	2	478	"TA"	"TA"	"Y"	148	36	0	0	0	0	NA	NA	NA	0	11	2009	"WD "	"Normal"	173000
1727	528188160	528188160	120	"RL"	48	3242	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NridgHt"	"Norm"	"Norm"	"TwnhsE"	"1Story"	7	5	2003	2003	"Gable"	"CompShg"	"VinylSd"	"Wd Shng"	"Stone"	235	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	1000	"Unf"	0	405	1405	"GasA"	"Ex"	"Y"	"SBrkr"	1405	0	0	1405	1	0	2	0	2	1	"Gd"	6	"Typ"	1	"Gd"	"Attchd"	2003	"RFn"	2	478	"TA"	"TA"	"Y"	136	36	0	0	0	0	NA	NA	NA	0	3	2007	"WD "	"Normal"	200000
761	903484110	903484110	190	"RM"	60	10320	"Pave"	"Grvl"	"Reg"	"Bnk"	"AllPub"	"Inside"	"Gtl"	"IDOTRR"	"Artery"	"Norm"	"2fmCon"	"2Story"	6	7	1915	1965	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"TA"	"Gd"	"CBlock"	"TA"	"TA"	"No"	"Rec"	276	"ALQ"	262	160	698	"GasA"	"Ex"	"Y"	"FuseF"	754	649	0	1403	1	0	1	1	3	1	"TA"	7	"Typ"	0	NA	"Detchd"	1915	"Unf"	1	308	"TA"	"TA"	"Y"	0	0	288	0	0	0	NA	NA	NA	0	2	2009	"WD "	"Normal"	116000
551	531453100	531453100	60	"RL"	NA	10274	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"CulDSac"	"Gtl"	"SawyerW"	"Norm"	"Norm"	"1Fam"	"2Story"	6	7	1986	1986	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"BrkFace"	141	"TA"	"Gd"	"CBlock"	"Gd"	"TA"	"No"	"Rec"	331	"Unf"	0	345	676	"GasA"	"TA"	"Y"	"SBrkr"	698	702	0	1400	0	0	2	1	3	1	"TA"	6	"Typ"	0	NA	"Attchd"	1986	"RFn"	2	465	"TA"	"TA"	"Y"	0	48	0	0	0	0	NA	NA	NA	0	7	2009	"WD "	"Normal"	162000
2882	911175440	911175440	190	"C (all)"	50	9000	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"IDOTRR"	"Norm"	"Norm"	"2fmCon"	"1.5Fin"	5	6	1951	1951	"Gable"	"CompShg"	"WdShing"	"Wd Shng"	"None"	0	"Fa"	"Fa"	"CBlock"	"TA"	"TA"	"Mn"	"Unf"	0	"Unf"	0	660	660	"GasA"	"TA"	"N"	"SBrkr"	1060	336	0	1396	0	0	2	0	4	2	"TA"	8	"Min2"	0	NA	NA	NA	NA	0	0	NA	NA	"Y"	0	0	0	0	0	0	NA	NA	NA	0	10	2006	"WD "	"Abnorml"	115000
585	534128100	534128100	60	"RL"	NA	12936	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"CulDSac"	"Gtl"	"NWAmes"	"Norm"	"Norm"	"1Fam"	"2Story"	6	6	1972	1972	"Gable"	"CompShg"	"HdBoard"	"Plywood"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"Gd"	"No"	"BLQ"	593	"Unf"	0	130	723	"GasA"	"TA"	"Y"	"SBrkr"	735	660	0	1395	0	1	1	1	3	1	"TA"	6	"Typ"	1	"TA"	"Attchd"	1972	"Unf"	2	497	"TA"	"TA"	"Y"	294	116	0	0	0	0	NA	NA	NA	0	12	2009	"WD "	"Normal"	162000
1752	528250010	528250010	80	"RL"	NA	11950	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"Gilbert"	"Norm"	"Norm"	"1Fam"	"SLvl"	7	5	2003	2003	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	""	NA	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	384	384	"GasA"	"Ex"	"Y"	"SBrkr"	754	640	0	1394	0	0	2	1	3	1	"Gd"	7	"Typ"	1	"TA"	"BuiltIn"	2003	"Fin"	2	400	"TA"	"TA"	"Y"	100	0	0	0	0	0	NA	NA	NA	0	10	2007	"WD "	"Normal"	165500
2929	924100070	924100070	20	"RL"	77	10010	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Mod"	"Mitchel"	"Norm"	"Norm"	"1Fam"	"1Story"	5	5	1974	1975	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"None"	0	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"Av"	"ALQ"	1071	"LwQ"	123	195	1389	"GasA"	"Gd"	"Y"	"SBrkr"	1389	0	0	1389	1	0	1	0	2	1	"TA"	6	"Typ"	1	"TA"	"Attchd"	1975	"RFn"	2	418	"TA"	"TA"	"Y"	240	38	0	0	0	0	NA	NA	NA	0	4	2006	"WD "	"Normal"	170000
2375	527452290	527452290	20	"RL"	65	7514	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	5	7	1967	1975	"Hip"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"Mn"	"ALQ"	373	"Rec"	108	462	943	"GasA"	"TA"	"Y"	"SBrkr"	1387	0	0	1387	1	0	1	0	3	1	"TA"	6	"Typ"	1	"TA"	"Attchd"	1974	"RFn"	1	300	"TA"	"TA"	"Y"	0	0	240	0	0	0	NA	NA	NA	0	9	2006	"WD "	"Normal"	145000
1967	535457020	535457020	20	"RL"	80	8000	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NAmes"	"Norm"	"Norm"	"1Fam"	"1Story"	5	5	1960	1960	"Hip"	"CompShg"	"BrkFace"	"BrkFace"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"BLQ"	1098	"Rec"	154	125	1377	"GasA"	"TA"	"Y"	"SBrkr"	1377	0	0	1377	1	0	1	0	3	1	"TA"	6	"Typ"	2	"TA"	"Attchd"	1965	"Unf"	1	351	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	"MnPrv"	NA	0	11	2007	"WD "	"Normal"	156500
2065	905201080	905201080	20	"RL"	81	14175	"Pave"	NA	"Reg"	"Bnk"	"AllPub"	"Inside"	"Mod"	"Sawyer"	"PosA"	"Norm"	"1Fam"	"1Story"	5	5	1956	1998	"Hip"	"CompShg"	"BrkFace"	"BrkFace"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"No"	"Rec"	386	"ALQ"	522	332	1240	"GasA"	"Gd"	"Y"	"SBrkr"	1375	0	0	1375	1	0	1	0	3	1	"TA"	6	"Typ"	1	"Gd"	"Attchd"	1956	"Unf"	1	323	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	12	2007	"WD "	"Normal"	187000
55	528231020	528231020	80	"RL"	67	13300	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Gilbert"	"Norm"	"Norm"	"1Fam"	"SLvl"	7	5	2004	2004	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	326	"Unf"	0	58	384	"GasA"	"Ex"	"Y"	"SBrkr"	744	630	0	1374	1	0	2	1	3	1	"Gd"	7	"Typ"	1	"Gd"	"BuiltIn"	2004	"Fin"	2	400	"TA"	"TA"	"Y"	100	0	0	0	0	0	NA	NA	NA	0	6	2010	"WD "	"Normal"	184500
664	535383070	535383070	50	"RL"	90	5400	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"OldTown"	"Artery"	"Norm"	"1Fam"	"1.5Fin"	4	6	1920	1950	"Gable"	"CompShg"	"CBlock"	"CBlock"	"None"	0	"Fa"	"TA"	"PConc"	"TA"	"TA"	"No"	"ALQ"	315	"Rec"	105	420	840	"GasA"	"Ex"	"Y"	"SBrkr"	840	534	0	1374	0	0	1	0	2	1	"TA"	6	"Typ"	0	NA	"Detchd"	1967	"Fin"	1	338	"TA"	"TA"	"Y"	0	0	198	0	0	0	NA	NA	NA	0	10	2009	"WD "	"Normal"	105000
1748	528235000	528235000	80	"RL"	87	11084	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"Gilbert"	"Norm"	"Norm"	"1Fam"	"SLvl"	7	5	2004	2004	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	192	"Unf"	0	192	384	"GasA"	"Ex"	"Y"	"SBrkr"	744	630	0	1374	1	0	2	1	3	1	"Gd"	8	"Typ"	1	"Gd"	"BuiltIn"	2004	"Fin"	2	400	"TA"	"TA"	"Y"	100	0	0	0	0	0	NA	NA	NA	0	6	2007	"WD "	"Family"	175000
226	905107110	905107110	90	"RL"	NA	7424	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Sawyer"	"Norm"	"Norm"	"Duplex"	"SFoyer"	5	5	1978	1978	"Gable"	"CompShg"	"Plywood"	"Plywood"	"None"	0	"TA"	"TA"	"CBlock"	"Gd"	"TA"	"Av"	"GLQ"	1319	"Unf"	0	0	1319	"GasA"	"TA"	"Y"	"SBrkr"	1373	0	0	1373	1	0	1	0	3	1	"TA"	5	"Typ"	2	"TA"	"Attchd"	1978	"Fin"	2	591	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	5	2010	"WD "	"Normal"	160250
1776	528427040	528427040	20	"RL"	75	9910	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Somerst"	"Feedr"	"Norm"	"1Fam"	"1Story"	7	6	2007	2007	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	1369	1369	"GasA"	"Ex"	"Y"	"SBrkr"	1369	0	0	1369	0	0	2	0	3	1	"Gd"	5	"Typ"	0	NA	"Attchd"	2007	"Unf"	2	605	"TA"	"TA"	"Y"	0	203	0	0	0	0	NA	NA	NA	0	9	2007	"New"	"Partial"	213133
2406	528181030	528181030	120	"RL"	48	6955	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NridgHt"	"Norm"	"Norm"	"TwnhsE"	"1Story"	7	5	2005	2006	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	94	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	1368	1368	"GasA"	"Ex"	"Y"	"SBrkr"	1368	0	0	1368	0	0	2	0	2	1	"Gd"	6	"Typ"	1	"Gd"	"Attchd"	2005	"RFn"	2	474	"TA"	"TA"	"Y"	132	35	0	0	0	0	NA	NA	NA	0	9	2006	"New"	"Partial"	202500
2407	528181040	528181040	120	"RL"	40	6792	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"NridgHt"	"Norm"	"Norm"	"TwnhsE"	"1Story"	7	5	2005	2006	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"Stone"	94	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"Unf"	0	"Unf"	0	1368	1368	"GasA"	"Ex"	"Y"	"SBrkr"	1368	0	0	1368	0	0	2	0	2	1	"Gd"	6	"Typ"	1	"Gd"	"Attchd"	2005	"RFn"	2	474	"TA"	"TA"	"Y"	132	35	0	0	0	0	NA	NA	NA	0	3	2006	"New"	"Partial"	202665
2905	923202025	923202025	90	"RM"	78	7020	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Mitchel"	"Norm"	"Norm"	"Duplex"	"SFoyer"	7	5	1997	1997	"Gable"	"CompShg"	"MetalSd"	"MetalSd"	"BrkFace"	200	"TA"	"Gd"	"PConc"	"Gd"	"TA"	"Gd"	"GLQ"	1243	"Unf"	0	45	1288	"GasA"	"Gd"	"Y"	"SBrkr"	1368	0	0	1368	2	0	2	0	2	2	"TA"	8	"Typ"	0	NA	"Attchd"	1997	"Fin"	4	784	"TA"	"TA"	"Y"	0	48	0	0	0	0	NA	NA	NA	0	11	2006	"WD "	"Normal"	215000
2020	903233180	903233180	50	"RM"	52	6240	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"BrkSide"	"Norm"	"Norm"	"1Fam"	"1.5Fin"	6	6	1931	1950	"Gable"	"CompShg"	"Wd Sdng"	"Wd Sdng"	"None"	0	"TA"	"TA"	"BrkTil"	"TA"	"Fa"	"No"	"LwQ"	425	"Unf"	0	459	884	"GasA"	"TA"	"Y"	"FuseA"	959	408	0	1367	0	0	1	0	3	1	"TA"	6	"Typ"	1	"Gd"	"Detchd"	1978	"Unf"	1	560	"TA"	"TA"	"Y"	0	0	0	0	120	0	NA	NA	NA	0	11	2007	"WD "	"Normal"	127500
366	527182110	527182110	120	"RL"	NA	5814	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"CulDSac"	"Gtl"	"StoneBr"	"Norm"	"Norm"	"TwnhsE"	"1Story"	8	5	1984	1984	"Gable"	"CompShg"	"HdBoard"	"HdBoard"	"None"	0	"Gd"	"TA"	"CBlock"	"Gd"	"TA"	"Av"	"GLQ"	1036	"Unf"	0	184	1220	"GasA"	"Gd"	"Y"	"SBrkr"	1360	0	0	1360	1	0	1	0	1	1	"Gd"	4	"Typ"	1	"Ex"	"Attchd"	1984	"RFn"	2	565	"TA"	"TA"	"Y"	63	0	0	0	0	0	NA	NA	NA	0	8	2009	"COD"	"Abnorml"	187500
1997	902305010	902305010	70	"RM"	60	3600	"Pave"	"Grvl"	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"OldTown"	"Norm"	"Norm"	"1Fam"	"2Story"	5	7	1930	2005	"Gambrel"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"Gd"	"BrkTil"	"TA"	"Fa"	"No"	"Rec"	316	"Unf"	0	371	687	"GasA"	"Gd"	"Y"	"SBrkr"	687	671	0	1358	0	0	1	1	3	1	"Gd"	6	"Typ"	1	"Gd"	"Detchd"	2004	"Unf"	1	336	"TA"	"TA"	"Y"	0	32	0	0	0	0	NA	"MnPrv"	NA	0	7	2007	"WD "	"Partial"	124500
2793	907255010	907255010	20	"RL"	NA	11088	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"CollgCr"	"Norm"	"Norm"	"1Fam"	"1Story"	8	5	2002	2002	"Hip"	"CompShg"	"Stucco"	"Stucco"	"None"	0	"Gd"	"TA"	"PConc"	"Gd"	"TA"	"No"	"GLQ"	872	"Unf"	0	476	1348	"GasA"	"Ex"	"Y"	"SBrkr"	1358	0	0	1358	1	0	1	1	1	1	"Gd"	5	"Typ"	1	"TA"	"Attchd"	2002	"Unf"	2	418	"TA"	"TA"	"Y"	68	166	0	0	0	0	NA	NA	NA	0	6	2006	"WD "	"Normal"	220000
1404	905402090	905402090	80	"RL"	124	11512	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Corner"	"Gtl"	"Edwards"	"Norm"	"Norm"	"1Fam"	"SLvl"	6	7	1959	2006	"Gable"	"CompShg"	"Plywood"	"Plywood"	"BrkFace"	84	"TA"	"TA"	"CBlock"	"TA"	"TA"	"Av"	"ALQ"	719	"Unf"	0	300	1019	"GasA"	"Gd"	"Y"	"SBrkr"	1357	0	0	1357	1	0	1	0	2	1	"Ex"	5	"Typ"	1	"Gd"	"Basment"	1959	"RFn"	1	312	"TA"	"TA"	"Y"	0	0	0	0	163	0	NA	"GdPrv"	NA	0	5	2008	"WD "	"Normal"	177000
2218	909281020	909281020	190	"RL"	79	6221	"Pave"	NA	"IR1"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"Crawfor"	"Norm"	"Norm"	"2fmCon"	"1.5Fin"	5	5	1941	1950	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"Fa"	"No"	"LwQ"	533	"Unf"	0	195	728	"GasA"	"Ex"	"Y"	"SBrkr"	760	595	0	1355	0	0	2	0	3	1	"TA"	5	"Typ"	0	NA	"Detchd"	1966	"Unf"	2	528	"TA"	"TA"	"Y"	0	0	0	0	144	0	NA	"MnPrv"	NA	0	10	2007	"WD "	"Normal"	140000
657	535376060	535376060	60	"RL"	60	10800	"Pave"	NA	"Reg"	"Lvl"	"AllPub"	"Inside"	"Gtl"	"OldTown"	"Norm"	"Norm"	"1Fam"	"2Story"	5	7	1939	2006	"Gable"	"CompShg"	"VinylSd"	"VinylSd"	"None"	0	"TA"	"Gd"	"BrkTil"	"TA"	"TA"	"No"	"Unf"	0	"Unf"	0	676	676	"GasA"	"Ex"	"Y"	"SBrkr"	676	676	0	1352	0	1	2	0	4	1	"Gd"	7	"Typ"	0	NA	"Detchd"	1939	"Unf"	2	720	"TA"	"TA"	"Y"	187	0	128	0	0	0	NA	NA	NA	0	8	2009	"WD "	"Normal"	149000
174	902110090	902110090	20	"RM"	69	5805	"Pave"	"Grvl"	"Reg"	"Bnk"	"AllPub"	"Inside"	"Mod"	"OldTown"	"Norm"	"Norm"	"1Fam"	"1Story"	5	7	1957	1957	"Hip"	"CompShg"	"MetalSd"	"MetalSd"	"None"	0	"TA"	"TA"	"CBlock"	"TA"	"TA"	"Mn"	"BLQ"	274	"Rec"	1073	0	1347	"GasA"	"Gd"	"Y"	"SBrkr"	1347	0	0	1347	1	1	1	0	3	1	"Gd"	6	"Typ"	0	NA	"Detchd"	1957	"Unf"	2	551	"TA"	"TA"	"Y"	0	0	0	0	0	0	NA	NA	NA	0	6	2010	"WD "	"Normal"	143000
